,A,B,biasA,biasB,delay
2778,4.0,96.0,11.0,0.0,291.0
2779,4.0,96.0,12.0,0.0,0.0
2780,4.0,96.0,13.0,0.0,97.0
2781,4.0,96.0,14.0,0.0,194.0
2782,4.0,96.0,15.0,0.0,291.0
2783,4.0,97.0,0.0,0.0,0.0
2784,4.0,97.0,1.0,0.0,9409.0
2785,4.0,97.0,2.0,0.0,98.0
2786,4.0,97.0,3.0,0.0,9507.0
2787,4.0,97.0,4.0,0.0,0.0
2788,4.0,97.0,5.0,0.0,9409.0
2789,4.0,97.0,6.0,0.0,98.0
2790,4.0,97.0,7.0,0.0,9507.0
2791,4.0,97.0,8.0,0.0,0.0
2792,4.0,97.0,9.0,0.0,9409.0
2793,4.0,97.0,10.0,0.0,98.0
2794,4.0,97.0,11.0,0.0,9507.0
2795,4.0,97.0,12.0,0.0,0.0
2796,4.0,97.0,13.0,0.0,9409.0
2797,4.0,97.0,14.0,0.0,98.0
2798,4.0,97.0,15.0,0.0,9507.0
2799,4.0,98.0,0.0,0.0,0.0
2800,4.0,98.0,1.0,0.0,297.0
2801,4.0,98.0,2.0,0.0,198.0
2802,4.0,98.0,3.0,0.0,99.0
2803,4.0,98.0,4.0,0.0,0.0
2804,4.0,98.0,5.0,0.0,297.0
2805,4.0,98.0,6.0,0.0,198.0
2806,4.0,98.0,7.0,0.0,99.0
2807,4.0,98.0,8.0,0.0,0.0
2808,4.0,98.0,9.0,0.0,297.0
2809,4.0,98.0,10.0,0.0,198.0
2810,4.0,98.0,11.0,0.0,99.0
2811,4.0,98.0,12.0,0.0,0.0
2812,4.0,98.0,13.0,0.0,297.0
2813,4.0,98.0,14.0,0.0,198.0
2814,4.0,98.0,15.0,0.0,99.0
2815,4.0,99.0,0.0,0.0,0.0
2816,4.0,99.0,1.0,0.0,9801.0
2817,4.0,99.0,2.0,0.0,19602.0
2818,4.0,99.0,3.0,0.0,29403.0
2819,4.0,99.0,4.0,0.0,0.0
2820,4.0,99.0,5.0,0.0,9801.0
2821,4.0,99.0,6.0,0.0,19602.0
2822,4.0,99.0,7.0,0.0,29403.0
2823,4.0,99.0,8.0,0.0,0.0
2824,4.0,99.0,9.0,0.0,9801.0
2825,4.0,99.0,10.0,0.0,19602.0
2826,4.0,99.0,11.0,0.0,29403.0
2827,4.0,99.0,12.0,0.0,0.0
2828,4.0,99.0,13.0,0.0,9801.0
2829,4.0,99.0,14.0,0.0,19602.0
2830,4.0,99.0,15.0,0.0,29403.0
2831,4.0,100.0,0.0,0.0,0.0
2832,4.0,100.0,1.0,0.0,101.0
2833,4.0,100.0,2.0,0.0,202.0
2834,4.0,100.0,3.0,0.0,303.0
2835,4.0,100.0,4.0,0.0,0.0
2836,4.0,100.0,5.0,0.0,101.0
2837,4.0,100.0,6.0,0.0,202.0
2838,4.0,100.0,7.0,0.0,303.0
2839,4.0,100.0,8.0,0.0,0.0
2840,4.0,100.0,9.0,0.0,101.0
2841,4.0,100.0,10.0,0.0,202.0
2842,4.0,100.0,11.0,0.0,303.0
2843,4.0,100.0,12.0,0.0,0.0
2844,4.0,100.0,13.0,0.0,101.0
2845,4.0,100.0,14.0,0.0,202.0
2846,4.0,100.0,15.0,0.0,303.0
2847,5.0,2.0,0.0,0.0,0.0
2848,5.0,2.0,0.0,1.0,0.0
2849,5.0,2.0,0.0,2.0,5.0
2850,5.0,2.0,0.0,3.0,10.0
2851,5.0,3.0,0.0,0.0,0.0
2852,5.0,3.0,0.0,1.0,0.0
2853,5.0,3.0,0.0,2.0,10.0
2854,5.0,3.0,0.0,3.0,20.0
2855,5.0,3.0,0.0,4.0,30.0
2856,5.0,3.0,0.0,5.0,0.0
2857,5.0,3.0,0.0,6.0,5.0
2858,5.0,3.0,0.0,7.0,15.0
2859,5.0,3.0,0.0,8.0,25.0
2860,5.0,4.0,0.0,0.0,0.0
2861,5.0,4.0,0.0,1.0,0.0
2862,5.0,4.0,0.0,2.0,50.0
2863,5.0,4.0,0.0,3.0,35.0
2864,5.0,4.0,0.0,4.0,20.0
2865,5.0,4.0,0.0,5.0,5.0
2866,5.0,4.0,0.0,6.0,0.0
2867,5.0,4.0,0.0,7.0,55.0
2868,5.0,4.0,0.0,8.0,40.0
2869,5.0,4.0,0.0,9.0,25.0
2870,5.0,4.0,0.0,10.0,10.0
2871,5.0,4.0,0.0,11.0,0.0
2872,5.0,4.0,0.0,12.0,60.0
2873,5.0,4.0,0.0,13.0,45.0
2874,5.0,4.0,0.0,14.0,30.0
2875,5.0,4.0,0.0,15.0,15.0
2876,5.0,5.0,0.0,0.0,0.0
2877,5.0,5.0,1.0,0.0,6.0
2878,5.0,5.0,2.0,0.0,12.0
2879,5.0,5.0,3.0,0.0,18.0
2880,5.0,5.0,4.0,0.0,24.0
2881,5.0,5.0,5.0,0.0,0.0
2882,5.0,5.0,6.0,0.0,6.0
2883,5.0,5.0,7.0,0.0,12.0
2884,5.0,5.0,8.0,0.0,18.0
2885,5.0,5.0,9.0,0.0,24.0
2886,5.0,5.0,10.0,0.0,0.0
2887,5.0,5.0,11.0,0.0,6.0
2888,5.0,5.0,12.0,0.0,12.0
2889,5.0,5.0,13.0,0.0,18.0
2890,5.0,5.0,14.0,0.0,24.0
2891,5.0,5.0,15.0,0.0,0.0
2892,5.0,5.0,16.0,0.0,6.0
2893,5.0,5.0,17.0,0.0,12.0
2894,5.0,5.0,18.0,0.0,18.0
2895,5.0,5.0,19.0,0.0,24.0
2896,5.0,5.0,20.0,0.0,0.0
2897,5.0,5.0,21.0,0.0,6.0
2898,5.0,5.0,22.0,0.0,12.0
2899,5.0,5.0,23.0,0.0,18.0
2900,5.0,5.0,24.0,0.0,24.0
2901,5.0,6.0,0.0,0.0,0.0
2902,5.0,6.0,1.0,0.0,21.0
2903,5.0,6.0,2.0,0.0,7.0
2904,5.0,6.0,3.0,0.0,28.0
2905,5.0,6.0,4.0,0.0,14.0
2906,5.0,6.0,5.0,0.0,0.0
2907,5.0,6.0,6.0,0.0,21.0
2908,5.0,6.0,7.0,0.0,7.0
2909,5.0,6.0,8.0,0.0,28.0
2910,5.0,6.0,9.0,0.0,14.0
2911,5.0,6.0,10.0,0.0,0.0
2912,5.0,6.0,11.0,0.0,21.0
2913,5.0,6.0,12.0,0.0,7.0
2914,5.0,6.0,13.0,0.0,28.0
2915,5.0,6.0,14.0,0.0,14.0
2916,5.0,6.0,15.0,0.0,0.0
2917,5.0,6.0,16.0,0.0,21.0
2918,5.0,6.0,17.0,0.0,7.0
2919,5.0,6.0,18.0,0.0,28.0
2920,5.0,6.0,19.0,0.0,14.0
2921,5.0,6.0,20.0,0.0,0.0
2922,5.0,6.0,21.0,0.0,21.0
2923,5.0,6.0,22.0,0.0,7.0
2924,5.0,6.0,23.0,0.0,28.0
2925,5.0,6.0,24.0,0.0,14.0
2926,5.0,7.0,0.0,0.0,0.0
2927,5.0,7.0,1.0,0.0,16.0
2928,5.0,7.0,2.0,0.0,32.0
2929,5.0,7.0,3.0,0.0,8.0
2930,5.0,7.0,4.0,0.0,24.0
2931,5.0,7.0,5.0,0.0,0.0
2932,5.0,7.0,6.0,0.0,16.0
2933,5.0,7.0,7.0,0.0,32.0
2934,5.0,7.0,8.0,0.0,8.0
2935,5.0,7.0,9.0,0.0,24.0
2936,5.0,7.0,10.0,0.0,0.0
2937,5.0,7.0,11.0,0.0,16.0
2938,5.0,7.0,12.0,0.0,32.0
2939,5.0,7.0,13.0,0.0,8.0
2940,5.0,7.0,14.0,0.0,24.0
2941,5.0,7.0,15.0,0.0,0.0
2942,5.0,7.0,16.0,0.0,16.0
2943,5.0,7.0,17.0,0.0,32.0
2944,5.0,7.0,18.0,0.0,8.0
2945,5.0,7.0,19.0,0.0,24.0
2946,5.0,7.0,20.0,0.0,0.0
2947,5.0,7.0,21.0,0.0,16.0
2948,5.0,7.0,22.0,0.0,32.0
2949,5.0,7.0,23.0,0.0,8.0
2950,5.0,7.0,24.0,0.0,24.0
2951,5.0,8.0,0.0,0.0,0.0
2952,5.0,8.0,1.0,0.0,36.0
2953,5.0,8.0,2.0,0.0,27.0
2954,5.0,8.0,3.0,0.0,18.0
2955,5.0,8.0,4.0,0.0,9.0
2956,5.0,8.0,5.0,0.0,0.0
2957,5.0,8.0,6.0,0.0,36.0
2958,5.0,8.0,7.0,0.0,27.0
2959,5.0,8.0,8.0,0.0,18.0
2960,5.0,8.0,9.0,0.0,9.0
2961,5.0,8.0,10.0,0.0,0.0
2962,5.0,8.0,11.0,0.0,36.0
2963,5.0,8.0,12.0,0.0,27.0
2964,5.0,8.0,13.0,0.0,18.0
2965,5.0,8.0,14.0,0.0,9.0
2966,5.0,8.0,15.0,0.0,0.0
2967,5.0,8.0,16.0,0.0,36.0
2968,5.0,8.0,17.0,0.0,27.0
2969,5.0,8.0,18.0,0.0,18.0
2970,5.0,8.0,19.0,0.0,9.0
2971,5.0,8.0,20.0,0.0,0.0
2972,5.0,8.0,21.0,0.0,36.0
2973,5.0,8.0,22.0,0.0,27.0
2974,5.0,8.0,23.0,0.0,18.0
2975,5.0,8.0,24.0,0.0,9.0
2976,5.0,9.0,0.0,0.0,0.0
2977,5.0,9.0,1.0,0.0,81.0
2978,5.0,9.0,2.0,0.0,162.0
2979,5.0,9.0,3.0,0.0,243.0
2980,5.0,9.0,4.0,0.0,324.0
2981,5.0,9.0,5.0,0.0,0.0
2982,5.0,9.0,6.0,0.0,81.0
2983,5.0,9.0,7.0,0.0,162.0
2984,5.0,9.0,8.0,0.0,243.0
2985,5.0,9.0,9.0,0.0,324.0
2986,5.0,9.0,10.0,0.0,0.0
2987,5.0,9.0,11.0,0.0,81.0
2988,5.0,9.0,12.0,0.0,162.0
2989,5.0,9.0,13.0,0.0,243.0
2990,5.0,9.0,14.0,0.0,324.0
2991,5.0,9.0,15.0,0.0,0.0
2992,5.0,9.0,16.0,0.0,81.0
2993,5.0,9.0,17.0,0.0,162.0
2994,5.0,9.0,18.0,0.0,243.0
2995,5.0,9.0,19.0,0.0,324.0
2996,5.0,9.0,20.0,0.0,0.0
2997,5.0,9.0,21.0,0.0,81.0
2998,5.0,9.0,22.0,0.0,162.0
2999,5.0,9.0,23.0,0.0,243.0
3000,5.0,9.0,24.0,0.0,324.0
3001,5.0,10.0,0.0,0.0,0.0
3002,5.0,10.0,1.0,0.0,11.0
3003,5.0,10.0,2.0,0.0,22.0
3004,5.0,10.0,3.0,0.0,33.0
3005,5.0,10.0,4.0,0.0,44.0
3006,5.0,10.0,5.0,0.0,0.0
3007,5.0,10.0,6.0,0.0,11.0
3008,5.0,10.0,7.0,0.0,22.0
3009,5.0,10.0,8.0,0.0,33.0
3010,5.0,10.0,9.0,0.0,44.0
3011,5.0,10.0,10.0,0.0,0.0
3012,5.0,10.0,11.0,0.0,11.0
3013,5.0,10.0,12.0,0.0,22.0
3014,5.0,10.0,13.0,0.0,33.0
3015,5.0,10.0,14.0,0.0,44.0
3016,5.0,10.0,15.0,0.0,0.0
3017,5.0,10.0,16.0,0.0,11.0
3018,5.0,10.0,17.0,0.0,22.0
3019,5.0,10.0,18.0,0.0,33.0
3020,5.0,10.0,19.0,0.0,44.0
3021,5.0,10.0,20.0,0.0,0.0
3022,5.0,10.0,21.0,0.0,11.0
3023,5.0,10.0,22.0,0.0,22.0
3024,5.0,10.0,23.0,0.0,33.0
3025,5.0,10.0,24.0,0.0,44.0
3026,5.0,11.0,0.0,0.0,0.0
3027,5.0,11.0,1.0,0.0,36.0
3028,5.0,11.0,2.0,0.0,12.0
3029,5.0,11.0,3.0,0.0,48.0
3030,5.0,11.0,4.0,0.0,24.0
3031,5.0,11.0,5.0,0.0,0.0
3032,5.0,11.0,6.0,0.0,36.0
3033,5.0,11.0,7.0,0.0,12.0
3034,5.0,11.0,8.0,0.0,48.0
3035,5.0,11.0,9.0,0.0,24.0
3036,5.0,11.0,10.0,0.0,0.0
3037,5.0,11.0,11.0,0.0,36.0
3038,5.0,11.0,12.0,0.0,12.0
3039,5.0,11.0,13.0,0.0,48.0
3040,5.0,11.0,14.0,0.0,24.0
3041,5.0,11.0,15.0,0.0,0.0
3042,5.0,11.0,16.0,0.0,36.0
3043,5.0,11.0,17.0,0.0,12.0
3044,5.0,11.0,18.0,0.0,48.0
3045,5.0,11.0,19.0,0.0,24.0
3046,5.0,11.0,20.0,0.0,0.0
3047,5.0,11.0,21.0,0.0,36.0
3048,5.0,11.0,22.0,0.0,12.0
3049,5.0,11.0,23.0,0.0,48.0
3050,5.0,11.0,24.0,0.0,24.0
3051,5.0,12.0,0.0,0.0,0.0
3052,5.0,12.0,1.0,0.0,26.0
3053,5.0,12.0,2.0,0.0,52.0
3054,5.0,12.0,3.0,0.0,13.0
3055,5.0,12.0,4.0,0.0,39.0
3056,5.0,12.0,5.0,0.0,0.0
3057,5.0,12.0,6.0,0.0,26.0
3058,5.0,12.0,7.0,0.0,52.0
3059,5.0,12.0,8.0,0.0,13.0
3060,5.0,12.0,9.0,0.0,39.0
3061,5.0,12.0,10.0,0.0,0.0
3062,5.0,12.0,11.0,0.0,26.0
3063,5.0,12.0,12.0,0.0,52.0
3064,5.0,12.0,13.0,0.0,13.0
3065,5.0,12.0,14.0,0.0,39.0
3066,5.0,12.0,15.0,0.0,0.0
3067,5.0,12.0,16.0,0.0,26.0
3068,5.0,12.0,17.0,0.0,52.0
3069,5.0,12.0,18.0,0.0,13.0
3070,5.0,12.0,19.0,0.0,39.0
3071,5.0,12.0,20.0,0.0,0.0
3072,5.0,12.0,21.0,0.0,26.0
3073,5.0,12.0,22.0,0.0,52.0
3074,5.0,12.0,23.0,0.0,13.0
3075,5.0,12.0,24.0,0.0,39.0
3076,5.0,13.0,0.0,0.0,0.0
3077,5.0,13.0,1.0,0.0,56.0
3078,5.0,13.0,2.0,0.0,42.0
3079,5.0,13.0,3.0,0.0,28.0
3080,5.0,13.0,4.0,0.0,14.0
3081,5.0,13.0,5.0,0.0,0.0
3082,5.0,13.0,6.0,0.0,56.0
3083,5.0,13.0,7.0,0.0,42.0
3084,5.0,13.0,8.0,0.0,28.0
3085,5.0,13.0,9.0,0.0,14.0
3086,5.0,13.0,10.0,0.0,0.0
3087,5.0,13.0,11.0,0.0,56.0
3088,5.0,13.0,12.0,0.0,42.0
3089,5.0,13.0,13.0,0.0,28.0
3090,5.0,13.0,14.0,0.0,14.0
3091,5.0,13.0,15.0,0.0,0.0
3092,5.0,13.0,16.0,0.0,56.0
3093,5.0,13.0,17.0,0.0,42.0
3094,5.0,13.0,18.0,0.0,28.0
3095,5.0,13.0,19.0,0.0,14.0
3096,5.0,13.0,20.0,0.0,0.0
3097,5.0,13.0,21.0,0.0,56.0
3098,5.0,13.0,22.0,0.0,42.0
3099,5.0,13.0,23.0,0.0,28.0
3100,5.0,13.0,24.0,0.0,14.0
3101,5.0,14.0,0.0,0.0,0.0
3102,5.0,14.0,1.0,0.0,196.0
3103,5.0,14.0,2.0,0.0,392.0
3104,5.0,14.0,3.0,0.0,588.0
3105,5.0,14.0,4.0,0.0,784.0
3106,5.0,14.0,5.0,0.0,0.0
3107,5.0,14.0,6.0,0.0,196.0
3108,5.0,14.0,7.0,0.0,392.0
3109,5.0,14.0,8.0,0.0,588.0
3110,5.0,14.0,9.0,0.0,784.0
3111,5.0,14.0,10.0,0.0,0.0
3112,5.0,14.0,11.0,0.0,196.0
3113,5.0,14.0,12.0,0.0,392.0
3114,5.0,14.0,13.0,0.0,588.0
3115,5.0,14.0,14.0,0.0,784.0
3116,5.0,14.0,15.0,0.0,0.0
3117,5.0,14.0,16.0,0.0,196.0
3118,5.0,14.0,17.0,0.0,392.0
3119,5.0,14.0,18.0,0.0,588.0
3120,5.0,14.0,19.0,0.0,784.0
3121,5.0,14.0,20.0,0.0,0.0
3122,5.0,14.0,21.0,0.0,196.0
3123,5.0,14.0,22.0,0.0,392.0
3124,5.0,14.0,23.0,0.0,588.0
3125,5.0,14.0,24.0,0.0,784.0
3126,5.0,15.0,0.0,0.0,0.0
3127,5.0,15.0,1.0,0.0,16.0
3128,5.0,15.0,2.0,0.0,32.0
3129,5.0,15.0,3.0,0.0,48.0
3130,5.0,15.0,4.0,0.0,64.0
3131,5.0,15.0,5.0,0.0,0.0
3132,5.0,15.0,6.0,0.0,16.0
3133,5.0,15.0,7.0,0.0,32.0
3134,5.0,15.0,8.0,0.0,48.0
3135,5.0,15.0,9.0,0.0,64.0
3136,5.0,15.0,10.0,0.0,0.0
3137,5.0,15.0,11.0,0.0,16.0
3138,5.0,15.0,12.0,0.0,32.0
3139,5.0,15.0,13.0,0.0,48.0
3140,5.0,15.0,14.0,0.0,64.0
3141,5.0,15.0,15.0,0.0,0.0
3142,5.0,15.0,16.0,0.0,16.0
3143,5.0,15.0,17.0,0.0,32.0
3144,5.0,15.0,18.0,0.0,48.0
3145,5.0,15.0,19.0,0.0,64.0
3146,5.0,15.0,20.0,0.0,0.0
3147,5.0,15.0,21.0,0.0,16.0
3148,5.0,15.0,22.0,0.0,32.0
3149,5.0,15.0,23.0,0.0,48.0
3150,5.0,15.0,24.0,0.0,64.0
3151,5.0,16.0,0.0,0.0,0.0
3152,5.0,16.0,1.0,0.0,51.0
3153,5.0,16.0,2.0,0.0,17.0
3154,5.0,16.0,3.0,0.0,68.0
3155,5.0,16.0,4.0,0.0,34.0
3156,5.0,16.0,5.0,0.0,0.0
3157,5.0,16.0,6.0,0.0,51.0
3158,5.0,16.0,7.0,0.0,17.0
3159,5.0,16.0,8.0,0.0,68.0
3160,5.0,16.0,9.0,0.0,34.0
3161,5.0,16.0,10.0,0.0,0.0
3162,5.0,16.0,11.0,0.0,51.0
3163,5.0,16.0,12.0,0.0,17.0
3164,5.0,16.0,13.0,0.0,68.0
3165,5.0,16.0,14.0,0.0,34.0
3166,5.0,16.0,15.0,0.0,0.0
3167,5.0,16.0,16.0,0.0,51.0
3168,5.0,16.0,17.0,0.0,17.0
3169,5.0,16.0,18.0,0.0,68.0
3170,5.0,16.0,19.0,0.0,34.0
3171,5.0,16.0,20.0,0.0,0.0
3172,5.0,16.0,21.0,0.0,51.0
3173,5.0,16.0,22.0,0.0,17.0
3174,5.0,16.0,23.0,0.0,68.0
3175,5.0,16.0,24.0,0.0,34.0
3176,5.0,17.0,0.0,0.0,0.0
3177,5.0,17.0,1.0,0.0,36.0
3178,5.0,17.0,2.0,0.0,72.0
3179,5.0,17.0,3.0,0.0,18.0
3180,5.0,17.0,4.0,0.0,54.0
3181,5.0,17.0,5.0,0.0,0.0
3182,5.0,17.0,6.0,0.0,36.0
3183,5.0,17.0,7.0,0.0,72.0
3184,5.0,17.0,8.0,0.0,18.0
3185,5.0,17.0,9.0,0.0,54.0
3186,5.0,17.0,10.0,0.0,0.0
3187,5.0,17.0,11.0,0.0,36.0
3188,5.0,17.0,12.0,0.0,72.0
3189,5.0,17.0,13.0,0.0,18.0
3190,5.0,17.0,14.0,0.0,54.0
3191,5.0,17.0,15.0,0.0,0.0
3192,5.0,17.0,16.0,0.0,36.0
3193,5.0,17.0,17.0,0.0,72.0
3194,5.0,17.0,18.0,0.0,18.0
3195,5.0,17.0,19.0,0.0,54.0
3196,5.0,17.0,20.0,0.0,0.0
3197,5.0,17.0,21.0,0.0,36.0
3198,5.0,17.0,22.0,0.0,72.0
3199,5.0,17.0,23.0,0.0,18.0
3200,5.0,17.0,24.0,0.0,54.0
3201,5.0,18.0,0.0,0.0,0.0
3202,5.0,18.0,1.0,0.0,76.0
3203,5.0,18.0,2.0,0.0,57.0
3204,5.0,18.0,3.0,0.0,38.0
3205,5.0,18.0,4.0,0.0,19.0
3206,5.0,18.0,5.0,0.0,0.0
3207,5.0,18.0,6.0,0.0,76.0
3208,5.0,18.0,7.0,0.0,57.0
3209,5.0,18.0,8.0,0.0,38.0
3210,5.0,18.0,9.0,0.0,19.0
3211,5.0,18.0,10.0,0.0,0.0
3212,5.0,18.0,11.0,0.0,76.0
3213,5.0,18.0,12.0,0.0,57.0
3214,5.0,18.0,13.0,0.0,38.0
3215,5.0,18.0,14.0,0.0,19.0
3216,5.0,18.0,15.0,0.0,0.0
3217,5.0,18.0,16.0,0.0,76.0
3218,5.0,18.0,17.0,0.0,57.0
3219,5.0,18.0,18.0,0.0,38.0
3220,5.0,18.0,19.0,0.0,19.0
3221,5.0,18.0,20.0,0.0,0.0
3222,5.0,18.0,21.0,0.0,76.0
3223,5.0,18.0,22.0,0.0,57.0
3224,5.0,18.0,23.0,0.0,38.0
3225,5.0,18.0,24.0,0.0,19.0
3226,5.0,19.0,0.0,0.0,0.0
3227,5.0,19.0,1.0,0.0,361.0
3228,5.0,19.0,2.0,0.0,722.0
3229,5.0,19.0,3.0,0.0,1083.0
3230,5.0,19.0,4.0,0.0,1444.0
3231,5.0,19.0,5.0,0.0,0.0
3232,5.0,19.0,6.0,0.0,361.0
3233,5.0,19.0,7.0,0.0,722.0
3234,5.0,19.0,8.0,0.0,1083.0
3235,5.0,19.0,9.0,0.0,1444.0
3236,5.0,19.0,10.0,0.0,0.0
3237,5.0,19.0,11.0,0.0,361.0
3238,5.0,19.0,12.0,0.0,722.0
3239,5.0,19.0,13.0,0.0,1083.0
3240,5.0,19.0,14.0,0.0,1444.0
3241,5.0,19.0,15.0,0.0,0.0
3242,5.0,19.0,16.0,0.0,361.0
3243,5.0,19.0,17.0,0.0,722.0
3244,5.0,19.0,18.0,0.0,1083.0
3245,5.0,19.0,19.0,0.0,1444.0
3246,5.0,19.0,20.0,0.0,0.0
3247,5.0,19.0,21.0,0.0,361.0
3248,5.0,19.0,22.0,0.0,722.0
3249,5.0,19.0,23.0,0.0,1083.0
3250,5.0,19.0,24.0,0.0,1444.0
3251,5.0,20.0,0.0,0.0,0.0
3252,5.0,20.0,1.0,0.0,21.0
3253,5.0,20.0,2.0,0.0,42.0
3254,5.0,20.0,3.0,0.0,63.0
3255,5.0,20.0,4.0,0.0,84.0
3256,5.0,20.0,5.0,0.0,0.0
3257,5.0,20.0,6.0,0.0,21.0
3258,5.0,20.0,7.0,0.0,42.0
3259,5.0,20.0,8.0,0.0,63.0
3260,5.0,20.0,9.0,0.0,84.0
3261,5.0,20.0,10.0,0.0,0.0
3262,5.0,20.0,11.0,0.0,21.0
3263,5.0,20.0,12.0,0.0,42.0
3264,5.0,20.0,13.0,0.0,63.0
3265,5.0,20.0,14.0,0.0,84.0
3266,5.0,20.0,15.0,0.0,0.0
3267,5.0,20.0,16.0,0.0,21.0
3268,5.0,20.0,17.0,0.0,42.0
3269,5.0,20.0,18.0,0.0,63.0
3270,5.0,20.0,19.0,0.0,84.0
3271,5.0,20.0,20.0,0.0,0.0
3272,5.0,20.0,21.0,0.0,21.0
3273,5.0,20.0,22.0,0.0,42.0
3274,5.0,20.0,23.0,0.0,63.0
3275,5.0,20.0,24.0,0.0,84.0
3276,5.0,21.0,0.0,0.0,0.0
3277,5.0,21.0,1.0,0.0,66.0
3278,5.0,21.0,2.0,0.0,22.0
3279,5.0,21.0,3.0,0.0,88.0
3280,5.0,21.0,4.0,0.0,44.0
3281,5.0,21.0,5.0,0.0,0.0
3282,5.0,21.0,6.0,0.0,66.0
3283,5.0,21.0,7.0,0.0,22.0
3284,5.0,21.0,8.0,0.0,88.0
3285,5.0,21.0,9.0,0.0,44.0
3286,5.0,21.0,10.0,0.0,0.0
3287,5.0,21.0,11.0,0.0,66.0
3288,5.0,21.0,12.0,0.0,22.0
3289,5.0,21.0,13.0,0.0,88.0
3290,5.0,21.0,14.0,0.0,44.0
3291,5.0,21.0,15.0,0.0,0.0
3292,5.0,21.0,16.0,0.0,66.0
3293,5.0,21.0,17.0,0.0,22.0
3294,5.0,21.0,18.0,0.0,88.0
3295,5.0,21.0,19.0,0.0,44.0
3296,5.0,21.0,20.0,0.0,0.0
3297,5.0,21.0,21.0,0.0,66.0
3298,5.0,21.0,22.0,0.0,22.0
3299,5.0,21.0,23.0,0.0,88.0
3300,5.0,21.0,24.0,0.0,44.0
3301,5.0,22.0,0.0,0.0,0.0
3302,5.0,22.0,1.0,0.0,46.0
3303,5.0,22.0,2.0,0.0,92.0
3304,5.0,22.0,3.0,0.0,23.0
3305,5.0,22.0,4.0,0.0,69.0
3306,5.0,22.0,5.0,0.0,0.0
3307,5.0,22.0,6.0,0.0,46.0
3308,5.0,22.0,7.0,0.0,92.0
3309,5.0,22.0,8.0,0.0,23.0
3310,5.0,22.0,9.0,0.0,69.0
3311,5.0,22.0,10.0,0.0,0.0
3312,5.0,22.0,11.0,0.0,46.0
3313,5.0,22.0,12.0,0.0,92.0
3314,5.0,22.0,13.0,0.0,23.0
3315,5.0,22.0,14.0,0.0,69.0
3316,5.0,22.0,15.0,0.0,0.0
3317,5.0,22.0,16.0,0.0,46.0
3318,5.0,22.0,17.0,0.0,92.0
3319,5.0,22.0,18.0,0.0,23.0
3320,5.0,22.0,19.0,0.0,69.0
3321,5.0,22.0,20.0,0.0,0.0
3322,5.0,22.0,21.0,0.0,46.0
3323,5.0,22.0,22.0,0.0,92.0
3324,5.0,22.0,23.0,0.0,23.0
3325,5.0,22.0,24.0,0.0,69.0
3326,5.0,23.0,0.0,0.0,0.0
3327,5.0,23.0,1.0,0.0,96.0
3328,5.0,23.0,2.0,0.0,72.0
3329,5.0,23.0,3.0,0.0,48.0
3330,5.0,23.0,4.0,0.0,24.0
3331,5.0,23.0,5.0,0.0,0.0
3332,5.0,23.0,6.0,0.0,96.0
3333,5.0,23.0,7.0,0.0,72.0
3334,5.0,23.0,8.0,0.0,48.0
3335,5.0,23.0,9.0,0.0,24.0
3336,5.0,23.0,10.0,0.0,0.0
3337,5.0,23.0,11.0,0.0,96.0
3338,5.0,23.0,12.0,0.0,72.0
3339,5.0,23.0,13.0,0.0,48.0
3340,5.0,23.0,14.0,0.0,24.0
3341,5.0,23.0,15.0,0.0,0.0
3342,5.0,23.0,16.0,0.0,96.0
3343,5.0,23.0,17.0,0.0,72.0
3344,5.0,23.0,18.0,0.0,48.0
3345,5.0,23.0,19.0,0.0,24.0
3346,5.0,23.0,20.0,0.0,0.0
3347,5.0,23.0,21.0,0.0,96.0
3348,5.0,23.0,22.0,0.0,72.0
3349,5.0,23.0,23.0,0.0,48.0
3350,5.0,23.0,24.0,0.0,24.0
3351,5.0,24.0,0.0,0.0,0.0
3352,5.0,24.0,1.0,0.0,576.0
3353,5.0,24.0,2.0,0.0,1152.0
3354,5.0,24.0,3.0,0.0,1728.0
3355,5.0,24.0,4.0,0.0,2304.0
3356,5.0,24.0,5.0,0.0,0.0
3357,5.0,24.0,6.0,0.0,576.0
3358,5.0,24.0,7.0,0.0,1152.0
3359,5.0,24.0,8.0,0.0,1728.0
3360,5.0,24.0,9.0,0.0,2304.0
3361,5.0,24.0,10.0,0.0,0.0
3362,5.0,24.0,11.0,0.0,576.0
3363,5.0,24.0,12.0,0.0,1152.0
3364,5.0,24.0,13.0,0.0,1728.0
3365,5.0,24.0,14.0,0.0,2304.0
3366,5.0,24.0,15.0,0.0,0.0
3367,5.0,24.0,16.0,0.0,576.0
3368,5.0,24.0,17.0,0.0,1152.0
3369,5.0,24.0,18.0,0.0,1728.0
3370,5.0,24.0,19.0,0.0,2304.0
3371,5.0,24.0,20.0,0.0,0.0
3372,5.0,24.0,21.0,0.0,576.0
3373,5.0,24.0,22.0,0.0,1152.0
3374,5.0,24.0,23.0,0.0,1728.0
3375,5.0,24.0,24.0,0.0,2304.0
3376,5.0,25.0,0.0,0.0,0.0
3377,5.0,25.0,1.0,0.0,26.0
3378,5.0,25.0,2.0,0.0,52.0
3379,5.0,25.0,3.0,0.0,78.0
3380,5.0,25.0,4.0,0.0,104.0
3381,5.0,25.0,5.0,0.0,0.0
3382,5.0,25.0,6.0,0.0,26.0
3383,5.0,25.0,7.0,0.0,52.0
